Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskConfigurationDialog,createDialogArea,Long Statement,The length of the statement "taskDescriptionText=UIUtils.createLabelText(formPanel`TaskUIMessages.edit_task_config_dialog_label_descr`task == null ? "" : CommonUtils.notEmpty(task.getDescription())`SWT.BORDER | SWT.MULTI | SWT.V_SCROLL);" is 208.,89
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskConfigurationDialog,createDialogArea,Magic Number,The method contains a magic number: 2,89
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskConfigurationDialog,createDialogArea,Magic Number,The method contains a magic number: 300,89
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskConfigurationDialog,createDialogArea,Magic Number,The method contains a magic number: 5,89
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskConfigurationDialog,okPressed,Long Statement,The length of the statement "task=(TaskImpl)taskManager.createTask(taskType`taskLabelCombo.getText()`taskDescriptionText.getText()`taskFoldersCombo.getText()`state);" is 136.,180
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskVariablesDialog,EditTaskVariablesDialog,Long Statement,The length of the statement "final var vars=entry.getValue().entrySet().stream().map(variable -> new TaskVariable(variable.getKey()`CommonUtils.toString(variable.getValue()))).collect(Collectors.toCollection(ArrayList::new));" is 196.,56
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskVariablesDialog,createDialogArea,Complex Method,Cyclomatic complexity of the method is 8,86
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskVariablesDialog,createDialogArea,Long Method,The method has 144 lines of code.,86
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskVariablesDialog,createDialogArea,Magic Number,The method contains a magic number: 400,86
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskVariablesDialog,createDialogArea,Magic Number,The method contains a magic number: 200,86
.,org.jkiss.dbeaver.tasks.ui.wizard,EditTaskVariablesDialog,getVariables,Long Statement,The length of the statement "return variables.stream().filter(l -> l.task == task).flatMap(l -> l.variables.stream()).collect(Collectors.toMap(v -> v.name`v -> v.value));" is 141.,259
.,org.jkiss.dbeaver.tasks.ui.wizard,NewTaskConfigurationWizard,getNextPage,Magic Number,The method contains a magic number: 2,87
.,org.jkiss.dbeaver.tasks.ui.wizard,NewTaskConfigurationWizard,isLastTaskPreconfigPage,Long Statement,The length of the statement "return page instanceof TaskConfigurationWizardPageSettings || (page instanceof TaskConfigurationWizardPageTask && ((TaskConfigurationWizardPageTask)page).getSelectedTaskType() != null && !TaskUIRegistry.getInstance().supportsConfiguratorPage(((TaskConfigurationWizardPageTask)page).getSelectedTaskType()));" is 306.,105
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,isToolTask,Long Statement,The length of the statement "return getCurrentTask() != null && getCurrentTask().getProperties().getOrDefault(TaskConstants.TOOL_TASK_PROP`false).equals(true);" is 130.,100
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,isCurrentTaskSaved,Long Statement,The length of the statement "return getCurrentTask() != null && getCurrentTask().getProject().getTaskManager().getTaskById(getCurrentTask().getId()) != null;" is 128.,183
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,getNextPage,Complex Conditional,The conditional expression nextPage instanceof TaskConfigurationWizardPageSettings && page instanceof TaskConfigurationWizardPageTask && !TaskUIRegistry.getInstance().supportsConfiguratorPage(getContainer().getTaskPage().getSelectedTaskType()) is complex.,187
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,getNextPage,Long Statement,The length of the statement "if (nextPage instanceof TaskConfigurationWizardPageSettings && page instanceof TaskConfigurationWizardPageTask && !TaskUIRegistry.getInstance().supportsConfiguratorPage(getContainer().getTaskPage().getSelectedTaskType())) {" is 223.,187
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,getPreviousPage,Long Statement,The length of the statement "if (prevPage instanceof TaskConfigurationWizardPageSettings && !TaskUIRegistry.getInstance().supportsConfiguratorPage(getContainer().getTaskPage().getSelectedTaskType())) {" is 172.,200
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,canFinish,Complex Conditional,The conditional expression isPageNeedsCompletion(page) && isPageValid(page) && !page.isPageComplete() is complex.,212
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,createTaskSaveButtons,Long Statement,The length of the statement "saveAsTaskButton=UIUtils.createDialogButton(panel`TaskUIMessages.task_config_wizard_button_save_task`new SelectionAdapter(){" is 124.,337
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,createTaskSaveButtons,Long Statement,The length of the statement "Button tasksLink=UIUtils.createDialogButton(panel`TaskUIMessages.task_config_wizard_link_open_tasks_view`new SelectionAdapter(){" is 128.,337
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,createTaskSaveButtons,Magic Number,The method contains a magic number: 3,337
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,createTaskSaveButtons,Magic Number,The method contains a magic number: 2,337
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,createVariablesEditButton,Long Statement,The length of the statement "final Group group=UIUtils.createControlGroup(parent`TaskUIMessages.task_config_wizard_button_variables`1`GridData.HORIZONTAL_ALIGN_BEGINNING | GridData.VERTICAL_ALIGN_BEGINNING`0);" is 180.,394
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,createVariablesEditButton,Long Statement,The length of the statement "final Button promptTaskVariablesCheckbox=UIUtils.createCheckbox(group`TaskUIMessages.task_config_wizard_button_variables_prompt`TaskUIMessages.task_config_wizard_button_variables_prompt_tip`currentTask != null && CommonUtils.toBoolean(currentTask.getProperties().get(DBTaskUtils.TASK_PROMPT_VARIABLES))`1);" is 306.,394
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardDialog,getNavPagesCount,Complex Conditional,The conditional expression !(page2 instanceof IWizardPageNavigable) || ((IWizardPageNavigable)page2).isPageApplicable() && ((IWizardPageNavigable)page2).isPageNavigable() is complex.,170
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardDialog,getNavPagesCount,Long Statement,The length of the statement "if (!(page2 instanceof IWizardPageNavigable) || ((IWizardPageNavigable)page2).isPageApplicable() && ((IWizardPageNavigable)page2).isPageNavigable()) {" is 150.,170
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardDialog,buttonPressed,Complex Conditional,The conditional expression buttonId == IDialogConstants.NEXT_ID && getWizard() instanceof NewTaskConfigurationWizard && ((NewTaskConfigurationWizard)getWizard()).isLastTaskPreconfigPage(getCurrentPage()) is complex.,202
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardDialog,buttonPressed,Long Statement,The length of the statement "if (buttonId == IDialogConstants.NEXT_ID && getWizard() instanceof NewTaskConfigurationWizard && ((NewTaskConfigurationWizard)getWizard()).isLastTaskPreconfigPage(getCurrentPage())) {" is 183.,202
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardDialog,openNewTaskDialogImpl,Long Parameter List,The method has 5 parameters. ,337
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageSettings,TaskConfigurationWizardPageSettings,Long Statement,The length of the statement "super(task == null ? TaskUIMessages.task_config_wizard_page_settings_create_task : TaskUIMessages.task_config_wizard_page_settings_edit_task);" is 142.,48
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageSettings,createTaskSettingsUI,Long Statement,The length of the statement "DBTTaskConfigPanel configPage=((DBTTaskConfigPanelProvider)configurator).createInputConfigurator(UIUtils.getDefaultRunnableContext()`curTaskType);" is 146.,116
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,TaskConfigurationWizardPageTask,Long Statement,The length of the statement "super(task == null ? TaskUIMessages.task_config_wizard_page_settings_create_task : TaskUIMessages.task_config_wizard_page_settings_edit_task);" is 142.,78
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,TaskConfigurationWizardPageTask,Long Statement,The length of the statement "setTitle(task == null ? TaskUIMessages.task_config_wizard_page_task_title_new_task_prop : TaskUIMessages.task_config_wizard_page_settings_title_task_prop);" is 155.,78
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Complex Method,Cyclomatic complexity of the method is 22,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Method,The method has 168 lines of code.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "Composite formPanel=UIUtils.createControlGroup(composite`TaskUIMessages.task_config_wizard_page_task_label_task_type`task == null ? 1 : 2`GridData.FILL_BOTH`0);" is 160.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "taskLabelText=UIUtils.createLabelText(infoPanel`TaskUIMessages.task_config_wizard_page_task_text_label_name`task == null ? "" : CommonUtils.notEmpty(task.getName())`SWT.BORDER);" is 177.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "UIUtils.createControlLabel(infoPanel`TaskUIMessages.task_config_wizard_page_task_control_label_descr).setLayoutData(new GridData(GridData.VERTICAL_ALIGN_BEGINNING));" is 165.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "UIUtils.createLabelText(infoPanel`TaskUIMessages.task_config_wizard_page_task_text_label_task_id`task.getId()`SWT.BORDER | SWT.READ_ONLY);" is 138.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "Composite advancedPanel=UIUtils.createControlGroup(composite`TaskUIMessages.task_config_wizard_page_task_advanced_label`2`GridData.FILL_HORIZONTAL`0);" is 150.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "maxExecutionTimeBtn=UIUtils.createCheckbox(advancedPanel`TaskUIMessages.task_config_wizard_page_task_max_exec_time`TaskUIMessages.task_config_wizard_page_task_max_exec_time_descr`true`1);" is 187.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Long Statement,The length of the statement "UIUtils.drawMessageOverControl(taskCategoryTree`e`TaskUIMessages.task_config_wizard_page_task_no_task_types_available`0);" is 121.,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 2,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 2,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 2,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 2,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 2,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 100,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,createControl,Magic Number,The method contains a magic number: 200,120
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,isTaskTypeApplicable,Complex Conditional,The conditional expression !filterTaskTypes || selectedProject == null || !selectedProject.isRegistryLoaded() is complex.,383
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,determinePageCompletion,Long Statement,The length of the statement "setErrorMessage(NLS.bind(TaskUIMessages.task_configuration_wizard_page_task_already_exists`taskName`selectedProject.getName()));" is 128.,398
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,getTaskWizard,Long Statement,The length of the statement "task=(TaskImpl)selectedProject.getTaskManager().createTask(selectedTaskType`CommonUtils.notEmpty(taskName)`taskDescription`taskFolderName`new LinkedHashMap<>());" is 161.,419
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,getTaskWizard,Long Statement,The length of the statement "ISelection selection=activePart == null || activePart.getSite() == null || activePart.getSite().getSelectionProvider() == null ? null : activePart.getSite().getSelectionProvider().getSelection();" is 195.,419
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,getTaskWizard,Long Statement,The length of the statement "realWizard.init(workbenchWindow.getWorkbench()`selection instanceof IStructuredSelection ? (IStructuredSelection)selection : null);" is 131.,419
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,saveSettings,Long Statement,The length of the statement "TaskRegistry.getInstance().notifyTaskFoldersListeners(new DBTTaskFolderEvent(folder`DBTTaskFolderEvent.Action.TASK_FOLDER_REMOVE));" is 131.,446
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskProcessorUI,sendNotification,Long Statement,The length of the statement "completeMessage.append(task == null ? this.task.getType().getName() : task.getType().getName()).append(" ").append(TaskUIMessages.task_processor_ui_message_task_completed).append(" (").append(RuntimeUtils.formatExecutionTime(elapsedTime)).append(")");" is 251.,92
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskProcessorUI,sendNotification,Long Statement,The length of the statement "DBeaverNotifications.showNotification("task.execute.success"`task == null ? this.task.getName() : task.getName()`completeMessage.toString()`DBPMessageType.INFORMATION`null);" is 173.,92
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskProcessorUI,sendNotification,Long Statement,The length of the statement "DBeaverNotifications.showNotification("task.execute.failure"`task == null ? this.task.getName() : task.getName()`error.getMessage()`DBPMessageType.ERROR`() -> DBWorkbench.getPlatformUI().showError("Task error"`"Task execution failed"`error));" is 242.,92
.,org.jkiss.dbeaver.tasks.ui.wizard,TaskProcessorUI,sendNotification,Magic Number,The method contains a magic number: 1000,92
.,org.jkiss.dbeaver.tools.registry,ToolDescriptor,ToolDescriptor,Long Statement,The length of the statement "this.toolImplTaskIds=Stream.of(config.getChildren("task")).map(e -> e.getAttribute(RegistryConstants.ATTR_ID)).collect(Collectors.toSet());" is 139.,54
.,org.jkiss.dbeaver.tools.registry,ToolDescriptor,ToolDescriptor,Long Statement,The length of the statement "this.toolCommandRefs=Stream.of(config.getChildren("command")).map(e -> new ToolCommandRef(e)).collect(Collectors.toSet());" is 122.,54
.,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksSelectorDialog,createDialogArea,Magic Number,The method contains a magic number: 500,42
.,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,DatabaseTasksTree,Complex Method,Cyclomatic complexity of the method is 26,80
.,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,DatabaseTasksTree,Long Method,The method has 181 lines of code.,80
.,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,DatabaseTasksTree,Long Statement,The length of the statement "ColorRegistry colorRegistry=UIUtils.getActiveWorkbenchWindow().getWorkbench().getThemeManager().getCurrentTheme().getColorRegistry();" is 133.,80
.,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,DatabaseTasksTree,Long Statement,The length of the statement "taskViewer=DialogUtils.createFilteredTree(composite`SWT.MULTI | SWT.FULL_SELECTION | (selector ? SWT.BORDER | SWT.CHECK : SWT.NONE)`new NamedObjectPatternFilter()`TaskUIViewMessages.db_tasks_tree_text_tasks_type);" is 213.,80
.,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,DatabaseTasksTree,Long Statement,The length of the statement "taskColumnController.addColumn(TaskUIViewMessages.db_tasks_tree_column_controller_add_name`TaskUIViewMessages.db_tasks_tree_column_controller_add_descr_name`SWT.LEFT`true`true`new TaskLabelProvider(){" is 200.,80
